,Rd,Tt,g,ma,ms,thickness,dms,c0,c1,r2,abs,c0_tt,c1_tt,r2_tt
0,0.254565296875,0.7181461875,0.9,0.01,50,0.16,4.999999999999999,-3.7150303951172416,0.36735414317025955,0.9975106755631014,-6.437751649736401,-3.5487493182653487,0.27924548981106,0.9933319597651756
1,0.306223375,0.6655379375,0.9,0.01,50,0.2,4.999999999999999,-3.3089473183410743,0.3631092274472409,0.999375336905145,-6.214608098422191,-3.305582455642346,0.3679162840680316,0.997041408139776
2,0.409926125,0.5593376875,0.9,0.01,50,0.3,4.999999999999999,-2.70275214588146,0.3247294178833332,0.9987309227839722,-5.809142990314028,-2.719864981748624,0.3487820036714796,0.9978818135947948
3,0.42816365625,0.544026,0.9,0.01,100,0.16,9.999999999999998,-4.944279371271197,0.8105399658724285,0.9972422853709513,-6.437751649736401,-5.010255944077903,0.8363312849124477,0.992690341130932
4,0.4893218125,0.481835875,0.9,0.01,100,0.2,9.999999999999998,-4.426473044303611,0.7826062992542167,0.999307027177005,-6.214608098422191,-4.303164550314288,0.7113352794663316,0.9968325033931296
5,0.5936766875,0.3749391875,0.9,0.01,100,0.3,9.999999999999998,-3.536270197026679,0.6525188238188676,0.9984470779326905,-5.809142990314028,-3.358547628394634,0.5328310682629371,0.9983215642951572
6,0.478402375,0.49366209375,0.9,0.01,120,0.16,11.999999999999996,-5.2392696510840295,0.8761342288371872,0.9975589607498183,-6.437751649736401,-5.159945697995824,0.8152663057233405,0.9926089099882864
7,0.5384165625,0.43263678125,0.9,0.01,120,0.2,11.999999999999996,-4.741373115065822,0.8536566392367292,0.998884697717221,-6.214608098422191,-4.5810147881061845,0.7695760810763781,0.9953593516445389
8,0.6378825625,0.33060709375,0.9,0.01,120,0.3,11.999999999999996,-3.767300389938751,0.7064269913477768,0.9984343430320503,-5.809142990314028,-3.577460728151256,0.5794193141068209,0.9977919451672603
9,0.585801375,0.38608315625,0.9,0.01,180,0.16,17.999999999999996,-6.22678275253915,1.0711099495279124,0.9813698403638123,-6.437751649736401,-6.1996909315001725,1.052916423040983,0.9880636141927132
10,0.6386315625,0.33222090625,0.9,0.01,180,0.2,17.999999999999996,-5.2786770711913205,0.9131182955835582,0.9963850566493555,-6.214608098422191,-5.175730326936093,0.8426294788759695,0.9932670839624316
11,0.723973,0.244341390625,0.9,0.01,180,0.3,17.999999999999996,-4.145907898406602,0.7369580476063295,0.9968932451351,-5.809142990314028,-3.8232539334759066,0.5208648686262063,0.9975649009651375
12,0.6128309375,0.3590163125,0.9,0.01,200,0.16,19.999999999999996,-6.551136959383482,1.1477216480365122,0.9908443942501488,-6.437751649736401,-6.310092094418072,1.026441005206866,0.9830884921694043
13,0.6639685,0.3068530625,0.9,0.01,200,0.2,19.999999999999996,-5.481558747655836,0.9456929770504716,0.9971432533470305,-6.214608098422191,-5.433295944220496,0.9097055083291635,0.9934946526075865
14,0.74431425,0.22395228125,0.9,0.01,200,0.3,19.999999999999996,-4.25934942937583,0.7437622477902119,0.9975444209388069,-5.809142990314028,-3.9606096585932145,0.537620765409518,0.9953989496395145
15,0.24597734375,0.7010731875,0.9,0.1,50,0.16,4.999999999999999,-3.7289321684512857,0.34836999567449817,0.9975209706123398,-4.135166556742356,-3.6661901301059094,0.3069710289828923,0.9968239927979756
16,0.29383425,0.644143,0.9,0.1,50,0.2,4.999999999999999,-3.364768717441936,0.3586575148675604,0.9990815838170151,-3.912023005428146,-3.395294787405184,0.3729343611560748,0.9974044733016043
17,0.38708453125,0.5277916875,0.9,0.1,50,0.3,4.999999999999999,-2.7840018140366514,0.3251938796583079,0.9990368415941994,-3.506557897319982,-2.8063397471107727,0.3514538595969904,0.9983877708761799
18,0.41598853125,0.526047625,0.9,0.1,100,0.16,9.999999999999998,-5.021091509461308,0.8127620263936701,0.9980173808853198,-4.135166556742356,-4.912452247539841,0.7524969138694128,0.9956940200440562
19,0.4711726875,0.46121740625,0.9,0.1,100,0.2,9.999999999999998,-4.509914808573054,0.7793718351080565,0.9989819459127641,-3.912023005428146,-4.336866357323269,0.6880008467012549,0.9972811440644743
20,0.562831625,0.34620503125,0.9,0.1,100,0.3,9.999999999999998,-3.6304202062244872,0.6475909037087455,0.998238699909374,-3.506557897319982,-3.433713689282301,0.5171257899449299,0.9982179260265351
21,0.4643975,0.4766335,0.9,0.1,120,0.16,11.999999999999996,-5.381574275266746,0.8975428560747682,0.9980371287608778,-4.135166556742356,-5.395072376771027,0.8938488798873658,0.9878534455629214
22,0.51896425,0.4124043125,0.9,0.1,120,0.2,11.999999999999996,-4.809712583903013,0.8458952396181695,0.9986245443032669,-3.912023005428146,-4.616515883867999,0.7430305395718231,0.9964911131486509
23,0.604295625,0.3039610625,0.9,0.1,120,0.3,11.999999999999996,-3.872639715520036,0.7043548939154697,0.9987181402765075,-3.506557897319982,-3.5828665373321145,0.5218131571618102,0.9969967457462016
24,0.568062875,0.37125559375,0.9,0.1,180,0.16,17.999999999999996,-6.235932341754907,1.0318832691363646,0.9976204758633969,-4.135166556742356,-6.136571715917029,0.9779560285319617,0.97725893284037
25,0.61682225,0.31289503125,0.9,0.1,180,0.2,17.999999999999996,-5.357504453829714,0.9042528518175419,0.997777908259064,-3.912023005428146,-5.415920900985833,0.9102900162574153,0.9919355419971406
26,0.688534,0.218799875,0.9,0.1,180,0.3,17.999999999999996,-4.333735588352431,0.7492838830222976,0.9981157309925077,-3.506557897319982,-3.9586685899287386,0.5106484286961693,0.9927842591787251
27,0.593861,0.34505090625,0.9,0.1,200,0.16,19.999999999999996,-6.3576766649080225,1.0266609239170537,0.994372962075261,-4.135166556742356,-6.505128326438661,1.0910143871016817,0.9805790375643766
28,0.6397631875,0.28969928125,0.9,0.1,200,0.2,19.999999999999996,-5.6757568738074555,0.9686266531540885,0.9983056196523796,-3.912023005428146,-5.433422825447663,0.8476113833609916,0.9885103375262144
29,0.7075098125,0.19962878125,0.9,0.1,200,0.3,19.999999999999996,-4.392973629883009,0.7326985276833826,0.9975814045635084,-3.506557897319982,-4.033900723377895,0.49453180127810753,0.9940938876177183
30,0.212935578125,0.631845125,0.9,0.5,50,0.16,4.999999999999999,-3.9919690403911177,0.3392299341237982,0.9978711975815687,-2.5257286443082556,-3.8525248826414797,0.2572000740315771,0.9952037156217133
31,0.24677046875,0.5606824375,0.9,0.5,50,0.2,4.999999999999999,-3.6269524692468527,0.337110686967446,0.9991296113270556,-2.3025850929940455,-3.644718459770207,0.3506960883100061,0.9978623367882398
32,0.30483121875,0.4162214375,0.9,0.5,50,0.3,4.999999999999999,-3.059146804848825,0.28953833415698027,0.9992595746562497,-1.8971199848858813,-3.124691978702572,0.34375429874082414,0.9982436902549112
33,0.36373903125,0.460118875,0.9,0.5,100,0.16,9.999999999999998,-5.409244322757947,0.830083789118264,0.9958594920622653,-2.5257286443082556,-5.379363769658259,0.8175792436940709,0.9955938142596373
34,0.40316503125,0.38269578125,0.9,0.5,100,0.2,9.999999999999998,-4.805302182772946,0.7527457061461983,0.9989315290030325,-2.3025850929940455,-4.635645340064434,0.654249486861062,0.9950328458415699
35,0.45608621875,0.249446421875,0.9,0.5,100,0.3,9.999999999999998,-4.052259524774681,0.635178863862954,0.9986684957761234,-1.8971199848858813,-3.7985585802593484,0.4782480593092662,0.9982690809454288
36,0.4068278125,0.4127154375,0.9,0.5,120,0.16,11.999999999999996,-5.64129567599426,0.8592994404948713,0.9986826360339821,-2.5257286443082556,-5.749033714909588,0.9005679731070722,0.9899284268885895
37,0.444415875,0.33838115625,0.9,0.5,120,0.2,11.999999999999996,-5.112730505792499,0.8073114680297282,0.9983764521165732,-2.3025850929940455,-5.050027850409109,0.7640729725723567,0.9955765711395006
38,0.49249109375,0.213251484375,0.9,0.5,120,0.3,11.999999999999996,-4.292796150969987,0.6721681714076196,0.9984192028620962,-1.8971199848858813,-4.043003331617442,0.5030385809288186,0.9972844054494225
39,0.50376121875,0.3102374375,0.9,0.5,180,0.16,17.999999999999996,-6.61469153690583,1.0206464254405525,0.9953178958363308,-2.5257286443082556,-6.535658485433667,0.9854664820911525,0.9869159796475152
40,0.5339765625,0.24541140625,0.9,0.5,180,0.2,17.999999999999996,-5.884329151354284,0.915375562450248,0.9982379649176351,-2.3025850929940455,-5.804936388378905,0.8568188146242517,0.9939360425706678
41,0.5702223125,0.140631828125,0.9,0.5,180,0.3,17.999999999999996,-4.877039380383491,0.7227930133794812,0.9979960967316787,-1.8971199848858813,-4.569083208579999,0.5114327241335752,0.9983700101152531
42,0.5270805625,0.28610446875,0.9,0.5,200,0.16,19.999999999999996,-6.733600841571296,1.0043535707984457,0.9940919504981396,-2.5257286443082556,-6.882073730547983,1.0453870914029457,0.9740649014884714
43,0.5567510625,0.2225418125,0.9,0.5,200,0.2,19.999999999999996,-6.103367564064506,0.9379162496199881,0.9981524649056605,-2.3025850929940455,-5.804472925210231,0.7824196195939956,0.9924814809096358
44,0.5893349375,0.1240645,0.9,0.5,200,0.3,19.999999999999996,-5.014879327221795,0.7220799021430839,0.997483734745571,-1.8971199848858813,-4.5706775105639315,0.4244307552773144,0.9971191262373783
45,0.1793571875,0.5595569375,0.9,1.0,50,0.16,4.999999999999999,-4.242878980116307,0.3039522710978241,0.9988025230078404,-1.8325814637483102,-4.272225835240265,0.30556702704533045,0.9972843361481825
46,0.201339515625,0.4779330625,0.9,1.0,50,0.2,4.999999999999999,-3.899544874996137,0.29381587586888347,0.9986108419292357,-1.6094379124341003,-3.9062182210516454,0.3018706007152117,0.99755101402084
47,0.236056453125,0.31805303125,0.9,1.0,50,0.3,4.999999999999999,-3.3799730593398114,0.24203379348373125,0.9992031786926527,-1.2039728043259361,-3.458278528800991,0.30136076136591067,0.9986715126305256
48,0.3132086875,0.39228978125,0.9,1.0,100,0.16,9.999999999999998,-5.671332745351902,0.7715370667641059,0.9985408015682881,-1.8325814637483102,-5.627370495600244,0.7341538565757425,0.9945765150167489
49,0.33716553125,0.310802,0.9,1.0,100,0.2,9.999999999999998,-5.193824401181698,0.725937801638116,0.9989296488223863,-1.6094379124341003,-5.060321214600508,0.6548117372289947,0.9966376109410506
50,0.36599296875,0.175083984375,0.9,1.0,100,0.3,9.999999999999998,-4.473265942688602,0.5914267842409279,0.998681830006828,-1.2039728043259361,-4.276724112426226,0.45898783203886107,0.9979432969276509
51,0.35250721875,0.34690065625,0.9,1.0,120,0.16,11.999999999999996,-6.044694409497702,0.8425876208090769,0.9986128605473947,-1.8325814637483102,-6.001527878995031,0.8206599797737233,0.992546216719352
52,0.3760020625,0.26824965625,0.9,1.0,120,0.2,11.999999999999996,-5.508279893926839,0.7760257702337392,0.9984645462658688,-1.6094379124341003,-5.544628347024343,0.7834849686139637,0.9962882542348247
53,0.40048221875,0.1439845625,0.9,1.0,120,0.3,11.999999999999996,-4.793030235851418,0.6496405398023948,0.9986167169343193,-1.2039728043259361,-4.445770110498098,0.4200723647536471,0.9982001537977698
54,0.439020625,0.253091578125,0.9,1.0,180,0.16,17.999999999999996,-6.991669097779002,0.970884811785491,0.9967090666600544,-1.8325814637483102,-6.970937898849817,0.9529015479203551,0.9888718411991682
55,0.4579859375,0.185782,0.9,1.0,180,0.2,17.999999999999996,-6.322242231253675,0.869083884581487,0.9983024840924243,-1.6094379124341003,-6.216179736698819,0.7839714607150948,0.9943244970997178
56,0.47544584375,0.0868624765625,0.9,1.0,180,0.3,17.999999999999996,-5.469975449891098,0.6921146926849384,0.9977585465379416,-1.2039728043259361,-5.0567506121705375,0.4005475559354586,0.9966452145054989
57,0.46204515625,0.23021034375,0.9,1.0,200,0.16,19.999999999999996,-7.538992231530136,1.0993193217067665,0.9900136502868694,-1.8325814637483102,-6.795961283595117,0.7497954761032838,0.9801072903349479
58,0.4780541875,0.167035015625,0.9,1.0,200,0.2,19.999999999999996,-6.622821584196405,0.9100479709472327,0.9962541552201264,-1.6094379124341003,-6.345916110562888,0.751803941830797,0.9922493313887443
59,0.49415240625,0.074952546875,0.9,1.0,200,0.3,19.999999999999996,-5.710724098282726,0.7110430452035333,0.9980455267327801,-1.2039728043259361,-5.273751349224439,0.4125209097434902,0.9950599972562588
60,0.13267396875,0.44463965625,0.9,2.0,50,0.16,4.999999999999999,-4.804667876147774,0.24927122058601575,0.9986213734139293,-1.1394342831883648,-4.729825637846951,0.20609711773939468,0.9950268678063116
61,0.14291290625,0.3534539375,0.9,2.0,50,0.2,4.999999999999999,-4.427733829071328,0.21362054909420183,0.9990276296743201,-0.916290731874155,-4.473801811231968,0.238686540357239,0.9982526962831335
62,0.155146734375,0.1955525,0.9,2.0,50,0.3,4.999999999999999,-3.98025917553871,0.1569899397694932,0.9993842977171553,-0.5108256237659907,-4.069441376799602,0.2186134089478182,0.9988096500076244
63,0.239726796875,0.2926279375,0.9,2.0,100,0.16,9.999999999999998,-6.444417630543272,0.7675649818647156,0.9990146287872532,-1.1394342831883648,-6.426178909250264,0.7626168161314121,0.9940700788879814
64,0.250832359375,0.211054359375,0.9,2.0,100,0.2,9.999999999999998,-5.893589798560943,0.6685937583047247,0.9993278188747786,-0.916290731874155,-5.853719290724899,0.6404060234186499,0.9961229599183057
65,0.2606106875,0.0930770546875,0.9,2.0,100,0.3,9.999999999999998,-5.31255377333653,0.54913498854977,0.9990874782492837,-0.5108256237659907,-5.0186005530534,0.3466098387320652,0.998481423234503
66,0.2732355,0.253007109375,0.9,2.0,120,0.16,11.999999999999996,-6.86095135013896,0.8361272259212433,0.997249135934026,-1.1394342831883648,-6.806648682700671,0.8151411457085391,0.9889001721880347
67,0.28386628125,0.176928359375,0.9,2.0,120,0.2,11.999999999999996,-6.353501775732046,0.7531673038199912,0.9988039443570849,-0.916290731874155,-6.170028869794301,0.6592474172545468,0.9960104364688142
68,0.28987834375,0.0730907265625,0.9,2.0,120,0.3,11.999999999999996,-5.68526093772172,0.605724900162093,0.9986016029341802,-0.5108256237659907,-5.316603482785959,0.3457951323820663,0.9968199882631736
69,0.349148625,0.173968828125,0.9,2.0,180,0.16,17.999999999999996,-8.001645092902498,0.991295377268315,0.9928943780668684,-1.1394342831883648,-8.000902577021694,0.9910387414614503,0.987807274831022
70,0.35576996875,0.1134313515625,0.9,2.0,180,0.2,17.999999999999996,-7.266504625051282,0.8250500683272616,0.9979666236909034,-0.916290731874155,-7.191584290813946,0.7485435742814847,0.9916275314196713
71,0.361356125,0.0385368671875,0.9,2.0,180,0.3,17.999999999999996,-6.637863839285567,0.6903309849181566,0.9981867999577688,-0.5108256237659907,-6.046094506347671,0.27780210124583943,0.9963955806599814
72,0.36893525,0.15598653125,0.9,2.0,200,0.16,19.999999999999996,-8.372564011364188,1.036265779899925,0.9973272160402132,-1.1394342831883648,-8.417587337127207,1.0819809201102293,0.9673551725831555
73,0.37708821875,0.0983614296875,0.9,2.0,200,0.2,19.999999999999996,-7.600139927779744,0.8577578740165622,0.998013360004326,-0.916290731874155,-7.4009472193526,0.7363042942613184,0.9901093910466127
74,0.3801035,0.03203667578125,0.9,2.0,200,0.3,19.999999999999996,-6.956355343128115,0.7162363313795861,0.9979708779274009,-0.5108256237659907,-6.414783466062721,0.3294463964651556,0.9944222883663117
75,0.210923421875,0.76195975,0.92,0.01,50,0.16,3.9999999999999982,-3.375639329297061,0.19662927608811698,0.9987978885046753,-6.437751649736401,-3.214059701451216,0.08937560457704087,0.9922486685160592
76,0.255181125,0.7167943125,0.92,0.01,50,0.2,3.9999999999999982,-3.0254565708024956,0.2102376259710082,0.9987544104602253,-6.214608098422191,-3.0434262420147284,0.21675634706045574,0.9976383488744471
77,0.35124690625,0.6183105625,0.92,0.01,50,0.3,3.9999999999999982,-2.4652776993038126,0.18465765782529128,0.9988412177995415,-5.809142990314028,-2.588167589963696,0.2800509796823152,0.9976684496490816
78,0.3694896875,0.60284475,0.92,0.01,100,0.16,7.9999999999999964,-4.560539174529999,0.7112784283080452,0.9982545858474562,-6.437751649736401,-4.4870450986063455,0.6585526115716823,0.9927302959003469
79,0.42965303125,0.54166575,0.92,0.01,100,0.2,7.9999999999999964,-4.046645850139353,0.6693822028327058,0.9987827023556957,-6.214608098422191,-4.012078877990642,0.6479188818547803,0.996673970160327
80,0.53701775,0.431724125,0.92,0.01,100,0.3,7.9999999999999964,-3.273344169618981,0.5792044373953028,0.99877430053767,-5.809142990314028,-3.145515200597272,0.4944831650159581,0.9978897945022976
81,0.419396625,0.552807625,0.92,0.01,120,0.16,9.599999999999994,-4.91535903453234,0.8141001715606316,0.997508668413162,-6.437751649736401,-4.768301034880558,0.72923148373869,0.9964293685086414
82,0.47904134375,0.49214359375,0.92,0.01,120,0.2,9.599999999999994,-4.311849865648357,0.7455195657895287,0.9977140681518871,-6.214608098422191,-4.319459351693533,0.7396660854931829,0.9951283762999421
83,0.5817090625,0.3869005625,0.92,0.01,120,0.3,9.599999999999994,-3.5059651917861583,0.6489581625240007,0.9987338087705169,-5.809142990314028,-3.3694620086637093,0.5615424502748934,0.997892067931144
84,0.528403375,0.4435708125,0.92,0.01,180,0.16,14.399999999999993,-5.699727889955732,0.9755395010954019,0.9978817146891895,-6.437751649736401,-5.494097963754977,0.8642803640950907,0.9869357974992972
85,0.5864134375,0.3845375625,0.92,0.01,180,0.2,14.399999999999993,-4.979113224327142,0.8874577530950554,0.9978226033832175,-6.214608098422191,-4.908046941575467,0.840284666244261,0.9923167495344415
86,0.6790374375,0.28935859375,0.92,0.01,180,0.3,14.399999999999993,-3.958868302148629,0.7359358867895364,0.9974255047583207,-5.809142990314028,-3.703557696786273,0.5661690885551021,0.9968600691896674
87,0.5557641875,0.41616184375,0.92,0.01,200,0.16,15.999999999999993,-5.995329777413981,1.042454907066305,0.9970055448400635,-6.437751649736401,-5.7370327666312235,0.907929964614733,0.9890317470299597
88,0.6106154375,0.360293,0.92,0.01,200,0.2,15.999999999999993,-5.22436932025831,0.943073816821232,0.9972645158877604,-6.214608098422191,-4.953253891735175,0.794650219460958,0.9938030691056943
89,0.7002886875,0.268065625,0.92,0.01,200,0.3,15.999999999999993,-4.072899485891218,0.7474499744978794,0.997864937378702,-5.809142990314028,-3.7707890729849645,0.5479419405391265,0.9963689833622726
90,0.201794078125,0.74696725,0.92,0.1,50,0.16,3.9999999999999982,-3.4109225309493936,0.18382418204550455,0.9988728547006247,-4.135166556742356,-3.308510835823294,0.11873417056883058,0.9928241378336545
91,0.243034640625,0.697036,0.92,0.1,50,0.2,3.9999999999999982,-3.047255586507061,0.18832049247794874,0.9987060331367767,-3.912023005428146,-3.024318220617286,0.17234368260732852,0.9957646846286391
92,0.3315885625,0.5858454375,0.92,0.1,50,0.3,3.9999999999999982,-2.518672219927665,0.17529864266348918,0.998937597367762,-3.506557897319982,-2.612794392253498,0.25057130274375927,0.9964183433181364
93,0.356762625,0.5866814375,0.92,0.1,100,0.16,7.9999999999999964,-4.617237222972857,0.7019282747633735,0.9984208452575966,-4.135166556742356,-4.543350731447803,0.6601647004559957,0.9938175898819737
94,0.41220521875,0.5215296875,0.92,0.1,100,0.2,7.9999999999999964,-4.106187880339978,0.6637862975756079,0.9988482829729359,-3.912023005428146,-4.003757900152404,0.6063823975140544,0.9966536435760404
95,0.5081808125,0.40214621875,0.92,0.1,100,0.3,7.9999999999999964,-3.3621830101957535,0.5737875603485832,0.9985874912412815,-3.506557897319982,-3.248329706519477,0.49823278530892506,0.9989660454720443
96,0.4056368125,0.5365773125,0.92,0.1,120,0.16,9.599999999999994,-5.037784222758505,0.834734140968937,0.9985948992077484,-4.135166556742356,-4.882208958400714,0.7481056004424534,0.994468102194948
97,0.46165228125,0.47095521875,0.92,0.1,120,0.2,9.599999999999994,-4.430866545613062,0.7612514899747139,0.9983172765963519,-3.912023005428146,-4.351712614148724,0.71060566116858,0.9955659842288542
98,0.5530895625,0.3561630625,0.92,0.1,120,0.3,9.599999999999994,-3.597619105279111,0.643487928054508,0.9982930478455712,-3.506557897319982,-3.4044758490654217,0.519070212547775,0.9976912598289741
99,0.51286340625,0.42718475,0.92,0.1,180,0.16,14.399999999999993,-5.764798034493943,0.9734353059261772,0.99735601903546,-4.135166556742356,-5.784924334179142,0.9666744112758869,0.9895661996018561
