,Rd,Tt,g,ma,ms,thickness,dms,c0,c1,r2,abs,c0_tt,c1_tt,r2_tt
200,0.2962993125,0.24431265625,0.93,1.0,100,0.3,6.999999999999995,-3.9007372764603674,0.45199617469575243,0.9993821342128384,-1.2039728043259361,-3.848495474937179,0.4123049965444101,0.9990314047407016
201,0.27503128125,0.4359924375,0.93,1.0,120,0.16,8.399999999999995,-5.289562342300182,0.679180942609569,0.9987533462992229,-1.8325814637483102,-5.300728972493545,0.6807784473951776,0.995430412474644
202,0.3008661875,0.351502625,0.93,1.0,120,0.2,8.399999999999995,-4.8496486773782035,0.6423142497462738,0.9992994298144874,-1.6094379124341003,-4.750928266185574,0.5785620094395245,0.9982185130180014
203,0.33177725,0.20735728125,0.93,1.0,120,0.3,8.399999999999995,-4.226258990188857,0.5446048419725172,0.9992927903237612,-1.2039728043259361,-3.97843588611905,0.3958629204728317,0.9982301646664604
204,0.3629386875,0.3348369375,0.93,1.0,180,0.16,12.59999999999999,-6.211246247701072,0.8838047088867506,0.9975941142642417,-1.8325814637483102,-6.1551797918197755,0.8577588303145303,0.9935089661460402
205,0.38536753125,0.25748046875,0.93,1.0,180,0.2,12.59999999999999,-5.61252098901169,0.7989412582661903,0.9983379958599424,-1.6094379124341003,-5.4354601993033835,0.6897153716853426,0.9979382379529977
206,0.40961615625,0.135608734375,0.93,1.0,180,0.3,12.59999999999999,-4.905018290166931,0.6754180412417976,0.9985047013823566,-1.2039728043259361,-4.579493306614894,0.46145589866971964,0.997093893511782
207,0.385542625,0.3097858125,0.93,1.0,200,0.16,13.99999999999999,-6.533791316588731,0.9552245069504701,0.9977264822257087,-1.8325814637483102,-6.206512994343193,0.7774266933211413,0.9857585193597753
208,0.40729803125,0.234878515625,0.93,1.0,200,0.2,13.99999999999999,-5.887476448560523,0.8511123267118503,0.9986686897411291,-1.6094379124341003,-5.800423748960662,0.7937644406797819,0.9963674423483128
209,0.42920190625,0.1198368984375,0.93,1.0,200,0.3,13.99999999999999,-5.100180533676174,0.6967486164396253,0.9983050406111263,-1.2039728043259361,-4.667760250910151,0.42113861989790613,0.9977809366186954
210,0.09298121875,0.51095071875,0.93,2.0,50,0.16,3.4999999999999973,-4.2338603376823265,-0.02686499525893715,0.9989316702269327,-1.1394342831883648,-4.1983143909538425,-0.061207039875692315,0.9965468085856332
211,0.1010580625,0.4225035625,0.93,2.0,50,0.2,3.4999999999999973,-3.9100817849564877,-0.04526864367302015,0.9987372149530711,-0.916290731874155,-3.927579248686703,-0.03235475192797617,0.9979117821024738
212,0.1116452265625,0.257622140625,0.93,2.0,50,0.3,3.4999999999999973,-3.476156127748655,-0.09493417395506527,0.9991091074126061,-0.5108256237659907,-3.6877542758020136,0.06535852801494714,0.9977843497460389
213,0.178952921875,0.37204471875,0.93,2.0,100,0.16,6.999999999999995,-5.506459070778065,0.511258582994506,0.9988694602429168,-1.1394342831883648,-5.463314690986012,0.46704366245531953,0.9935847931756997
214,0.190765203125,0.28238740625,0.93,2.0,100,0.2,6.999999999999995,-5.150610368219037,0.48565804135412993,0.9993458826098746,-0.916290731874155,-5.065510737563284,0.44762344223365175,0.9961984107813544
215,0.202882859375,0.140989359375,0.93,2.0,100,0.3,6.999999999999995,-4.599641036485951,0.38174827975897435,0.9990384782721766,-0.5108256237659907,-4.5058960387438285,0.3161358598316897,0.9989586768978271
216,0.208084390625,0.33196865625,0.93,2.0,120,0.16,8.399999999999995,-5.939592817203526,0.6388696413150126,0.9988710658666486,-1.1394342831883648,-5.845583249365586,0.5849114197708223,0.9944755002810237
217,0.21995621875,0.244578671875,0.93,2.0,120,0.2,8.399999999999995,-5.450002799106433,0.559266309431914,0.9990331839929222,-0.916290731874155,-5.413824843926701,0.5344820000007321,0.9971935794341927
218,0.23192815625,0.11483490625,0.93,2.0,120,0.3,8.399999999999995,-4.959521471426018,0.48265241210792703,0.9992813532308362,-0.5108256237659907,-4.801833820641065,0.36069335207146647,0.9992756967165338
219,0.28165328125,0.2421154375,0.93,2.0,180,0.16,12.59999999999999,-7.0150899687992165,0.8730314899132924,0.9970943117470692,-1.1394342831883648,-6.808869105988299,0.7645477752642981,0.9953731343308052
220,0.29117878125,0.168583953125,0.93,2.0,180,0.2,12.59999999999999,-6.360164724166415,0.7357470534032273,0.998870224585687,-0.916290731874155,-6.367351034148994,0.7136406339430196,0.9975127228855851
221,0.2986631875,0.0678796953125,0.93,2.0,180,0.3,12.59999999999999,-5.819570171277974,0.6332359083648781,0.9987681797819838,-0.5108256237659907,-5.425362633574235,0.35536152602801363,0.9977497997255815
222,0.30089609375,0.2211223125,0.93,2.0,200,0.16,13.99999999999999,-7.197857605988979,0.8798258015573933,0.9986877098036717,-1.1394342831883648,-7.321082548076712,0.9334541732709426,0.9931209037205941
223,0.30970934375,0.150962875,0.93,2.0,200,0.2,13.99999999999999,-6.652499406858611,0.7827418823734124,0.9983414103456233,-0.916290731874155,-6.4967863907501995,0.6873430579603717,0.9917853832537769
224,0.31716790625,0.05778131640625,0.93,2.0,200,0.3,13.99999999999999,-6.0386106154025985,0.6479370655131448,0.9984266396762105,-0.5108256237659907,-5.7049187571312725,0.3959861322900902,0.9969636014050409
225,0.13577296875,0.837443875,0.95,0.01,50,0.16,2.500000000000002,-2.781754470017356,-0.19605914231775926,0.9967824247383906,-6.437751649736401,-2.647587270657685,-0.2912612762070214,0.9900886281564079
226,0.165964265625,0.806463375,0.95,0.01,50,0.2,2.500000000000002,-2.4780336783613395,-0.17383885419433523,0.9975389176052055,-6.214608098422191,-2.431843722941636,-0.21227582515795515,0.9904247371243518
227,0.238716046875,0.7315359375,0.95,0.01,50,0.3,2.500000000000002,-2.034769551971419,-0.1516414835232283,0.9974861976813034,-5.809142990314028,-2.3127003374144532,0.05180475535399982,0.9958787778606758
228,0.253752296875,0.7189418125,0.95,0.01,100,0.16,5.000000000000004,-3.727605128896165,0.38207637397471933,0.9984751559351355,-6.437751649736401,-3.6628547859074625,0.34395204770744287,0.9960931090248087
229,0.3050549375,0.666681875,0.95,0.01,100,0.2,5.000000000000004,-3.3221146953830654,0.37419241547987253,0.9989895725491509,-6.214608098422191,-3.2965864243381326,0.3596091059198852,0.9971802208709392
230,0.410139375,0.5590949375,0.95,0.01,100,0.3,5.000000000000004,-2.7125401462729353,0.3370554606448595,0.9989442043761131,-5.809142990314028,-2.7549622834019285,0.37096970117388417,0.9980104657775276
231,0.29640984375,0.67612875,0.95,0.01,120,0.16,6.000000000000005,-4.010594444257493,0.5100565712128081,0.9982863593210067,-6.437751649736401,-3.944025831060007,0.4709499124574229,0.9959783241082201
232,0.350457875,0.621098125,0.95,0.01,120,0.2,6.000000000000005,-3.562490106549471,0.4890729558168917,0.9986652966978388,-6.214608098422191,-3.5994820753089325,0.5066650622611795,0.9980244516089959
233,0.4595789375,0.509442125,0.95,0.01,120,0.3,6.000000000000005,-2.952491615699161,0.4517509456627401,0.9991597250910572,-5.809142990314028,-2.8941497228872155,0.4266850079504567,0.9976484636919338
234,0.4006673125,0.57157475,0.95,0.01,180,0.16,9.000000000000007,-4.814652046323929,0.7885189074711864,0.998798906724338,-6.437751649736401,-4.745223738456736,0.7555690463763698,0.995442980729447
235,0.4618229375,0.5093915,0.95,0.01,180,0.2,9.000000000000007,-4.239730050635255,0.7357843531013645,0.9989802309051508,-6.214608098422191,-4.139284036423888,0.6723174574286012,0.996808063334699
236,0.566553625,0.402094,0.95,0.01,180,0.3,9.000000000000007,-3.4381682538915466,0.6339612887369467,0.9987524779318223,-5.809142990314028,-3.3029769509600464,0.547530746107806,0.9973743917322843
237,0.4291615625,0.5430019375,0.95,0.01,200,0.16,10.000000000000009,-5.004734888446541,0.8413184378743787,0.9979161932304049,-6.437751649736401,-4.85585561255704,0.7581519379930346,0.9911948717234034
238,0.49188175,0.47925721875,0.95,0.01,200,0.2,10.000000000000009,-4.394660489882396,0.7768784469329226,0.9980696671570961,-6.214608098422191,-4.353889880195423,0.7452033098925747,0.9980589455382104
239,0.5936241875,0.37495725,0.95,0.01,200,0.3,10.000000000000009,-3.5694413238769336,0.6708321011035446,0.9987757480583824,-5.809142990314028,-3.397280367161314,0.5589351696358291,0.9982316124339095
240,0.12966940625,0.822302125,0.95,0.1,50,0.16,2.500000000000002,-2.8130610180802256,-0.21108799430962455,0.9951626120005129,-4.135166556742356,-2.7616963908933614,-0.2598200180250323,0.991928860107265
241,0.157709359375,0.786750125,0.95,0.1,50,0.2,2.500000000000002,-2.5529077968865073,-0.17233498804448935,0.9972092375720665,-3.912023005428146,-2.570265291561112,-0.16540814357751066,0.9945638803304531
242,0.223549515625,0.700280375,0.95,0.1,50,0.3,2.500000000000002,-2.065878099390745,-0.16895331094249738,0.9975089599497176,-3.506557897319982,-2.335327790335825,0.02870133167908379,0.9963966231562429
243,0.244575515625,0.702315875,0.95,0.1,100,0.16,5.000000000000004,-3.768813482633262,0.37171036482656167,0.9984414630558106,-4.135166556742356,-3.7203295521388338,0.33611495431559135,0.9948286361599953
244,0.29308496875,0.6446879375,0.95,0.1,100,0.2,5.000000000000004,-3.4058365098983026,0.38002164031287533,0.9986808312679788,-3.912023005428146,-3.4098104223931904,0.3855525640435188,0.9977248780506315
245,0.38768665625,0.5267636875,0.95,0.1,100,0.3,5.000000000000004,-2.7714428156749746,0.3261849007249798,0.9993655471023386,-3.506557897319982,-2.8308456034375613,0.369413660612019,0.9972583286279769
246,0.28541346875,0.6601001875,0.95,0.1,120,0.16,6.000000000000005,-4.098073890895522,0.5174309132166705,0.9985221264512546,-4.135166556742356,-4.001049196738361,0.4531627306685493,0.994896578990677
247,0.3363705625,0.5996935,0.95,0.1,120,0.2,6.000000000000005,-3.6504775291197045,0.49604192081626564,0.9988983506610002,-3.912023005428146,-3.614391386633011,0.4754761824847656,0.9970929182269106
248,0.4328830625,0.479757375,0.95,0.1,120,0.3,6.000000000000005,-3.000140633109925,0.4349722228458786,0.9991713542780567,-3.506557897319982,-2.9515156973212044,0.4113341846052506,0.9972694659265106
249,0.387923875,0.554587375,0.95,0.1,180,0.16,9.000000000000007,-4.816106044967149,0.7629189373621222,0.9982112752900619,-4.135166556742356,-4.800306931659068,0.7427754916337796,0.9958385127260828
250,0.4422575625,0.49060809375,0.95,0.1,180,0.2,9.000000000000007,-4.292046338168435,0.7234720545473008,0.9990069403441925,-3.912023005428146,-4.260761423400236,0.6977931998436404,0.9970434813734493
251,0.5367979375,0.3725821875,0.95,0.1,180,0.3,9.000000000000007,-3.500721623932279,0.6187284161001081,0.9985201785627937,-3.506557897319982,-3.3556671495012083,0.5184874073300143,0.9976243938132769
252,0.41542696875,0.5264266875,0.95,0.1,200,0.16,10.000000000000009,-5.039015772628811,0.8239532750248056,0.9976589625243204,-4.135166556742356,-4.902415940172853,0.7484321652850547,0.9954112259279697
253,0.471035375,0.46108721875,0.95,0.1,200,0.2,10.000000000000009,-4.491804231069165,0.7788164100875585,0.9984389357879248,-3.912023005428146,-4.405372198630042,0.7325389210837984,0.9976064673953782
254,0.5630183125,0.3456824375,0.95,0.1,200,0.3,10.000000000000009,-3.636998893551489,0.6558995222721885,0.9983304038834312,-3.506557897319982,-3.4419005829877207,0.528551319863824,0.9981412918510912
255,0.110370171875,0.7557335625,0.95,0.5,50,0.16,2.500000000000002,-3.0350668599693957,-0.22608683388490797,0.9969105876411112,-2.5257286443082556,-2.9140975162618155,-0.3072877354027744,0.9922787548717105
256,0.130208328125,0.7036434375,0.95,0.5,50,0.2,2.500000000000002,-2.74090176825423,-0.2093232469147607,0.9973832909076139,-2.3025850929940455,-2.780342718202499,-0.19174514705721854,0.9954893411626246
257,0.170477828125,0.5829754375,0.95,0.5,50,0.3,2.500000000000002,-2.2843863819120878,-0.21398146971934848,0.9980806550371638,-1.8971199848858813,-2.5908778895965647,0.004261547921301238,0.9955662214203628
258,0.210608765625,0.6335708125,0.95,0.5,100,0.16,5.000000000000004,-4.01968071373603,0.35641771734995586,0.9986463559117479,-2.5257286443082556,-3.964104045991217,0.3198493250934162,0.9969804934630185
259,0.2446388125,0.56209775,0.95,0.5,100,0.2,5.000000000000004,-3.601038181561295,0.33127763635814444,0.9989923718113053,-2.3025850929940455,-3.575465780328661,0.31855230349551505,0.9976406705047343
260,0.3027729375,0.4168708125,0.95,0.5,100,0.3,5.000000000000004,-3.0356972270885323,0.2829086659879423,0.9993897868353154,-1.8971199848858813,-3.119611394267833,0.34249706208196123,0.99799667804714
261,0.24673328125,0.5911218125,0.95,0.5,120,0.16,6.000000000000005,-4.320903588774202,0.4858277312106936,0.9991182904796272,-2.5257286443082556,-4.248551910543317,0.4418572951056216,0.995535103861765
262,0.2837365,0.51589934375,0.95,0.5,120,0.2,6.000000000000005,-3.9180656075967417,0.4750983816311484,0.9991133159280121,-2.3025850929940455,-3.8689059887087556,0.44527096471902994,0.9978511938959882
263,0.342514875,0.37085640625,0.95,0.5,120,0.3,6.000000000000005,-3.3016399711976026,0.40281039393184775,0.9992158785419152,-1.8971199848858813,-3.2666102253167852,0.3900959346370006,0.998981641916421
264,0.33880240625,0.486938,0.95,0.5,180,0.16,9.000000000000007,-5.116346445319521,0.7509640144639407,0.9980748938485182,-2.5257286443082556,-4.984770318966527,0.6767844976415502,0.9944432696093276
265,0.376444,0.4110555625,0.95,0.5,180,0.2,9.000000000000007,-4.59062538883485,0.6959129716229959,0.9986717685920726,-2.3025850929940455,-4.620539580340139,0.7068332506991661,0.9955638709551725
266,0.432518875,0.27307471875,0.95,0.5,180,0.3,9.000000000000007,-3.8779059365938187,0.5936139404117614,0.998599478491935,-1.8971199848858813,-3.683801400064608,0.46704167438063554,0.9980272341058811
267,0.364183,0.45887125,0.95,0.5,200,0.16,10.000000000000009,-5.374356694246222,0.8181769074196807,0.9982460028498987,-2.5257286443082556,-5.211899192145587,0.7375383267519183,0.9943865008158105
268,0.40073496875,0.3844471875,0.95,0.5,200,0.2,10.000000000000009,-4.814101160981574,0.7549225300819515,0.998999348466747,-2.3025850929940455,-4.701498088689427,0.6942033396807861,0.996097092237665
269,0.45559509375,0.24959953125,0.95,0.5,200,0.3,10.000000000000009,-4.029310325010337,0.6302090256615158,0.9989502864182485,-1.8971199848858813,-3.792272165876106,0.4733822745648532,0.9986157335373302
270,0.0916975,0.682335625,0.95,1.0,50,0.16,2.500000000000002,-3.271610299293856,-0.26278472065244907,0.9978253041526598,-1.8325814637483102,-3.1730483056407484,-0.33469999502039294,0.9936280793412356
271,0.1037911484375,0.6174238125,0.95,1.0,50,0.2,2.500000000000002,-3.0120538172464477,-0.2424604412367351,0.998140138279333,-1.6094379124341003,-3.020032960650169,-0.23789829571584112,0.992827486525117
272,0.1281679453125,0.46945434375,0.95,1.0,50,0.3,2.500000000000002,-2.577500901819308,-0.252927071137792,0.9989774905282602,-1.2039728043259361,-2.8912118662053548,-0.01978678036891979,0.9976872558075534
273,0.17749265625,0.5599826875,0.95,1.0,100,0.16,5.000000000000004,-4.3020233199375575,0.32834032916810785,0.9987275661972255,-1.8325814637483102,-4.32070875177164,0.33458859632523547,0.9950378580131279
274,0.201316609375,0.4762885,0.95,1.0,100,0.2,5.000000000000004,-3.9118164891777805,0.30899001636384815,0.999259584556598,-1.6094379124341003,-3.9199264708916735,0.3103594978538282,0.9984383161096392
275,0.23440753125,0.3167898125,0.95,1.0,100,0.3,5.000000000000004,-3.3650434884627076,0.24171031760908238,0.9995122829400267,-1.2039728043259361,-3.459942049567861,0.30760991913129837,0.9980555885926482
276,0.20882746875,0.51866390625,0.95,1.0,120,0.16,6.000000000000005,-4.6463296111972685,0.47513400396239164,0.9988815903698725,-1.8325814637483102,-4.6076075738890125,0.44855451033024957,0.9973919294838749
277,0.23331415625,0.43395371875,0.95,1.0,120,0.2,6.000000000000005,-4.2342603399295085,0.44002402382460937,0.9992926601046065,-1.6094379124341003,-4.247816575678579,0.4514111077628626,0.9977789413539059
278,0.2675931875,0.2768470625,0.95,1.0,120,0.3,6.000000000000005,-3.642079231322266,0.3584435180528463,0.9992394279220264,-1.2039728043259361,-3.626535795380553,0.3499379394608555,0.9984420345112078
279,0.28901178125,0.4187833125,0.95,1.0,180,0.16,9.000000000000007,-5.472021907134609,0.7361079329377395,0.9984117709774514,-1.8325814637483102,-5.427902232660262,0.7070502231601752,0.996303641393109
280,0.31454471875,0.33474896875,0.95,1.0,180,0.2,9.000000000000007,-4.948915626216717,0.6688836466534861,0.9990942588890865,-1.6094379124341003,-4.948185620510921,0.6640750164519383,0.9978679508685631
281,0.3449100625,0.193438984375,0.95,1.0,180,0.3,9.000000000000007,-4.316078343283673,0.5698105472473001,0.9991317732348665,-1.2039728043259361,-4.1402152540113795,0.4512721733717448,0.9985152117645288
282,0.3128099375,0.391546125,0.95,1.0,200,0.16,10.000000000000009,-5.693321723750257,0.7849186519053426,0.9983142642531015,-1.8325814637483102,-5.610914647975358,0.7334583020479402,0.9960103293468661
283,0.337267375,0.30892028125,0.95,1.0,200,0.2,10.000000000000009,-5.197181877588141,0.731287142564761,0.9983814056769167,-1.6094379124341003,-5.137789873014035,0.7018816240303131,0.996837145133978
284,0.36508390625,0.174190828125,0.95,1.0,200,0.3,10.000000000000009,-4.492961338246893,0.6044566405947163,0.9986570146388157,-1.2039728043259361,-4.27781021761317,0.4599318339621305,0.998631213717011
285,0.0665055859375,0.5604011875,0.95,2.0,50,0.16,2.500000000000002,-3.760756313155434,-0.3177317362333824,0.9978913428738178,-1.1394342831883648,-3.7336801256685184,-0.3461410055573388,0.9952500911697122
286,0.071834375,0.478809,0.95,2.0,50,0.2,2.500000000000002,-3.497793299796085,-0.31667045166490315,0.9985857256986062,-0.916290731874155,-3.619781022665892,-0.2500320670867168,0.9966005486307158
287,0.0793636640625,0.314613,0.95,2.0,50,0.3,2.500000000000002,-3.094091369980589,-0.3493885097627621,0.9989589541210802,-0.5108256237659907,-3.4826851663732428,-0.061152870113900984,0.9980401897813606
288,0.1312644375,0.44343184375,0.95,2.0,100,0.16,5.000000000000004,-4.83897619351465,0.26951224816535124,0.9993775732116388,-1.1394342831883648,-4.877958116253558,0.2830659609906216,0.9959191471967237
289,0.14184353125,0.35245590625,0.95,2.0,100,0.2,5.000000000000004,-4.458406476569736,0.23326346044189325,0.9992579397335732,-0.916290731874155,-4.502257961543263,0.2583004396506486,0.9975975845712356
290,0.154097984375,0.19448278125,0.95,2.0,100,0.3,5.000000000000004,-3.9805966571221023,0.16302918404506733,0.9993549294162302,-0.5108256237659907,-4.0667306999465955,0.22547952354199516,0.9985164388138149
291,0.155392453125,0.40592246875,0.95,2.0,120,0.16,6.000000000000005,-5.198090061419936,0.4126279874195445,0.9985536965454265,-1.1394342831883648,-5.192543840805207,0.40357237117005407,0.9970922088429208
292,0.166474046875,0.315142375,0.95,2.0,120,0.2,6.000000000000005,-4.804032426802912,0.36806251159662273,0.9992442445607114,-0.916290731874155,-4.830982889629142,0.3810012474107023,0.9979485177132094
293,0.179442203125,0.16476878125,0.95,2.0,120,0.3,6.000000000000005,-4.326380480358337,0.2955736003326561,0.9994955336794449,-0.5108256237659907,-4.302059766656735,0.28251889146674763,0.9988563000467525
294,0.2196255,0.3154878125,0.95,2.0,180,0.16,9.000000000000007,-6.123537745198795,0.6888857505986049,0.998556201346531,-1.1394342831883648,-6.084211403616273,0.6671599994966146,0.9943801301721272
295,0.23146825,0.230575421875,0.95,2.0,180,0.2,9.000000000000007,-5.64939036167318,0.6195779041562438,0.9991683580649683,-0.916290731874155,-5.619015724447419,0.5947897736451336,0.997469506340707
296,0.242115359375,0.1056775625,0.95,2.0,180,0.3,9.000000000000007,-5.108284018688342,0.5157812373193582,0.9988464958851694,-0.5108256237659907,-4.86815204991429,0.34818679316256274,0.9978039439948879
297,0.238685015625,0.291778625,0.95,2.0,200,0.16,10.000000000000009,-6.401070898777002,0.7544623531321962,0.9982647188841285,-1.1394342831883648,-6.439051729558335,0.7792025711552285,0.9943053526165159
298,0.249601125,0.2100914375,0.95,2.0,200,0.2,10.000000000000009,-5.9022826549132,0.6772640666453923,0.999171213865347,-0.916290731874155,-5.842891290778741,0.634593465385569,0.9961277565502671
299,0.2599551875,0.0927322890625,0.95,2.0,200,0.3,10.000000000000009,-5.326587083885709,0.5591487308274264,0.9988217485248784,-0.5108256237659907,-4.988099883192924,0.3319408348620665,0.9985374640974304
